date,latitude,longitude,country_name,admin_division_name,risk_class,elevation,temperature_2m_mean,precipitation_sum,rain_sum,precipitation_hours,et0_fao_evapotranspiration
2013-08-14,33.3216,75.1984,india,Jammu and Kashmir,Medium,1210.0,21.3,28.5,28.5,20.0,1.34
2012-08-24,30.7395,77.2847,india,Himachal Pradesh,High,1582.0,20.5,12.9,12.9,16.0,2.01
2011-07-21,29.7334,79.6367,india,Uttaranchal,Low,1629.0,19.6,19.6,19.6,12.0,1.76
2015-03-19,25.0318,92.4584,india,Assam,Medium,102.0,26.1,0.0,0.0,0.0,5.45
2016-12-23,19.241559,72.97031199999998,india,Maharashtra,High,40.0,24.5,0.0,0.0,0.0,4.1
2017-12-14,29.420147,80.244129,india,Uttaranchal,High,421.0,16.8,0.0,0.0,0.0,2.55
2011-05-31,30.9206,78.3276,india,Uttaranchal,Low,2390.0,12.3,4.7,4.7,6.0,3.59
2010-09-15,31.4135,77.89499999999998,india,Himachal Pradesh,Low,3700.0,6.0,3.9,3.5,9.0,2.85
2016-08-16,27.593,88.492,india,Sikkim,Low,3257.0,11.2,10.2,10.2,15.0,3.2
2018-11-21,9.99492836,76.5044632,india,Kerala,Medium,24.0,25.7,5.5,5.5,7.0,3.63
2011-06-29,30.7666,78.7963,india,Uttaranchal,Low,3841.0,8.9,15.2,15.2,20.0,3.18
2011-06-30,30.15,78.7753,india,Uttaranchal,High,1625.0,20.3,21.8,21.8,15.0,2.53
2014-07-20,30.6326,78.9953,india,Uttaranchal,High,1901.0,18.2,12.8,12.8,21.0,1.28
2018-11-16,10.25289358,77.48190280999998,india,Tamil Nadu,Low,2269.0,12.0,113.0,113.0,23.0,0.68
2010-09-19,29.7911,80.058,india,Uttaranchal,Low,1419.0,17.9,35.0,35.0,18.0,1.65
2010-07-07,31.645,78.4354,india,Himachal Pradesh,High,2882.0,13.3,2.2,2.2,10.0,4.07
2018-08-08,30.821298950000003,78.23265711,india,Uttaranchal,Medium,1215.0,24.4,4.4,4.4,13.0,3.37
2010-10-09,25.5242,92.9914,india,Assam,Low,147.0,23.5,28.0,28.0,15.0,2.24
2015-07-22,25.5098,93.8794,india,Manipur,Low,1642.0,18.7,18.2,18.2,23.0,1.32
2018-08-08,9.74109526,76.71354671,india,Kerala,High,79.0,23.0,46.2,46.2,24.0,1.58
2018-10-06,11.50032205,75.9902751,india,Kerala,Low,64.0,25.8,14.1,14.1,12.0,2.36
2017-01-06,33.24199059,75.22770891,india,Jammu and Kashmir,Medium,735.0,7.9,41.6,25.4,23.0,0.52
2018-05-12,26.07821691,94.72071068,india,Nagaland,High,1521.0,15.6,23.2,23.2,12.0,2.78
2017-07-04,27.97875751,94.26296826,india,Arunachal Pradesh,Low,335.0,25.7,48.8,48.8,24.0,0.93
2018-08-17,10.45147354,76.98339138999998,india,Tamil Nadu,High,654.0,21.6,65.0,65.0,24.0,2.15
2016-10-24,20.83341,86.03500799999999,india,Orissa,Low,26.0,25.1,0.0,0.0,0.0,4.16
2013-07-04,30.1719,80.8576,india,Uttaranchal,Low,3220.0,15.1,12.3,12.3,21.0,3.09
2008-05-28,9.7327,76.8403,india,Kerala,Low,433.0,23.7,8.5,8.5,8.0,3.21
2017-04-13,8.5845033,76.97925203000001,india,Kerala,Medium,106.0,27.6,7.9,7.9,5.0,4.54
2011-06-17,27.4885,88.44509999999998,india,Sikkim,Medium,1907.0,17.0,54.2,54.2,24.0,1.92
2017-02-23,33.38247258,75.72287680000002,india,Jammu and Kashmir,High,1503.0,6.6,1.5,1.5,5.0,2.78
2017-07-01,27.08168565,93.60815652,india,Arunachal Pradesh,Low,293.0,24.5,75.6,75.6,20.0,1.24
2013-06-08,27.3721,88.708,india,Sikkim,Low,3172.0,12.7,16.4,16.4,24.0,2.48
2015-03-15,34.0786,74.3836,india,Jammu and Kashmir,Medium,2686.0,-1.2,28.2,1.2,24.0,1.31
2010-09-10,27.0011,93.7273,india,Arunachal Pradesh,Low,109.0,25.5,16.6,16.6,17.0,2.38
2015-07-28,30.7204,79.0758,india,Uttaranchal,Medium,3560.0,11.1,4.8,4.8,8.0,3.63
2014-09-22,26.1314,91.7548,india,Assam,Low,81.0,24.9,55.8,55.8,24.0,1.06
2011-08-07,31.0766,77.39159999999998,india,Himachal Pradesh,High,1305.0,23.7,9.8,9.8,11.0,3.21
2011-07-19,33.6917,76.0412,india,Jammu and Kashmir,Low,4846.0,-1.7,0.0,0.0,0.0,3.9
2007-08-12,32.0985,76.26649999999998,india,Himachal Pradesh,Low,747.0,23.4,36.4,36.4,24.0,1.36
2016-07-20,26.1966,91.802,india,Assam,Medium,107.0,26.6,19.0,19.0,20.0,1.61
2015-08-11,32.1967,76.3194,india,Himachal Pradesh,Low,1145.0,23.5,10.0,10.0,12.0,3.01
2010-10-08,25.2745,94.0212,india,Manipur,Low,1083.0,18.6,27.1,27.1,24.0,0.98
2007-07-02,33.244313500000004,75.22742083,india,Jammu and Kashmir,Medium,815.0,25.9,4.4,4.4,10.0,3.67
2009-08-17,29.4085,80.1327,india,Uttaranchal,High,1646.0,18.6,90.9,90.9,24.0,0.85
2009-07-03,26.87324244,88.29184021,india,West Bengal,High,1622.0,19.6,25.1,25.1,17.0,2.09
2015-07-12,33.2049,75.28449999999998,india,Jammu and Kashmir,Medium,785.0,26.0,4.4,4.4,15.0,2.69
2010-08-15,25.31006064,94.48265093,india,Manipur,Medium,1571.0,20.7,16.9,16.9,24.0,2.26
2010-09-18,29.6042,79.5343,india,Uttaranchal,Medium,1786.0,17.5,78.2,78.2,24.0,0.67
2007-09-23,21.464,83.9462,india,Orissa,Medium,153.0,24.2,57.2,57.2,24.0,0.68
2012-06-03,27.7167,88.55769999999998,india,Sikkim,Medium,2674.0,10.5,12.1,12.1,24.0,2.05
2010-08-22,30.4084,77.06659999999998,india,Haryana,High,299.0,26.0,39.6,39.6,16.0,1.88
2015-07-01,26.8352,88.1881,india,West Bengal,High,982.0,22.7,26.5,26.5,20.0,2.65
2010-06-27,12.89307458,74.88567316999999,india,Karnataka,Medium,65.0,25.6,13.7,13.7,24.0,2.6
2018-08-12,31.42500223,78.26035018999998,india,Himachal Pradesh,Low,2591.0,18.1,5.5,5.5,12.0,2.82
2016-08-21,31.452060000000003,78.40130300000001,india,Himachal Pradesh,Medium,5921.0,-3.7,6.3,6.3,8.0,2.46
2014-09-06,32.9148,75.0556,india,Jammu and Kashmir,Low,693.0,22.5,97.8,97.8,20.0,1.55
2014-05-08,27.9032,96.174,india,Arunachal Pradesh,Medium,197.0,20.2,51.3,51.3,24.0,0.85
2017-07-10,26.19037705,91.77306002,india,Assam,Medium,131.0,25.5,30.6,30.6,24.0,1.15
2015-07-09,10.3448,77.56659999999998,india,Tamil Nadu,High,1456.0,21.2,13.4,13.4,14.0,3.73
2013-07-18,30.7314,78.4347,india,Uttaranchal,Low,1135.0,24.1,5.3,5.3,17.0,2.51
2011-07-17,15.8513,73.8161,india,Maharashtra,Low,44.0,24.7,78.5,78.5,24.0,1.08
2008-08-07,25.705,94.04,india,Nagaland,High,1029.0,22.7,10.0,10.0,12.0,3.35
2013-07-24,30.9058,78.09059999999998,india,Uttaranchal,High,1568.0,20.8,2.3,2.3,7.0,3.14
2016-06-12,26.1677,94.2442,india,Nagaland,High,754.0,24.1,8.5,8.5,17.0,1.95
2009-10-03,11.4816,75.9957,india,Kerala,High,39.0,24.4,59.0,59.0,24.0,1.21
2010-11-22,27.5798729,91.85672387,india,Arunachal Pradesh,Low,2758.0,4.3,0.0,0.0,0.0,1.82
2010-09-18,30.1454,78.6007,india,Uttaranchal,Low,519.0,23.3,86.3,86.3,24.0,0.87
2014-08-22,11.683,77.571,india,Tamil Nadu,Medium,372.0,26.2,8.5,8.5,9.0,4.31
2010-12-09,8.3295,77.19629999999998,india,Tamil Nadu,Medium,29.0,25.3,0.6,0.6,3.0,3.15
2013-07-27,30.4521,78.754,india,Uttaranchal,High,2037.0,18.8,4.1,4.1,8.0,3.34
2010-10-08,24.837,93.9128,india,Manipur,High,813.0,19.4,25.3,25.3,23.0,0.86
2013-08-05,10.0539,76.8294,india,Kerala,High,439.0,20.6,141.7,141.7,24.0,1.35
2013-07-31,30.3822,78.09489999999998,india,Uttaranchal,Medium,831.0,23.9,29.0,29.0,23.0,2.54
2010-09-03,30.4008,79.0278,india,Uttaranchal,Medium,1040.0,22.0,26.8,26.8,24.0,1.03
2008-09-10,15.323,73.974,india,Goa,Medium,35.0,24.6,62.0,62.0,24.0,0.84
2013-08-25,18.2807,83.0394,india,Andhra Pradesh,Medium,716.0,24.5,5.3,5.3,6.0,3.72
2013-07-07,31.8795,76.9161,india,Himachal Pradesh,Medium,1279.0,20.6,24.5,24.5,21.0,1.33
2018-05-10,24.86388954,93.62191829,india,Manipur,Medium,358.0,22.7,1.6,1.6,6.0,3.93
2016-07-25,25.48,94.1383,india,Manipur,Medium,1721.0,17.2,23.6,23.6,24.0,0.68
2010-07-20,29.9862,78.6115,india,Uttaranchal,High,1082.0,22.3,138.5,138.5,24.0,0.67
2011-06-08,33.1289,75.4325,india,Jammu and Kashmir,High,839.0,27.7,0.0,0.0,0.0,6.2
2016-07-02,33.6296,74.52639999999998,india,Jammu and Kashmir,High,3455.0,13.8,11.5,11.5,15.0,3.6
2017-06-30,25.06657276,93.9310888,india,Manipur,High,985.0,22.9,28.2,28.2,18.0,2.29
2010-04-17,27.3341,88.6083,india,Sikkim,Medium,1418.0,17.5,4.7,4.7,14.0,2.26
2017-04-23,32.361492500000004,77.23398736,india,Himachal Pradesh,Low,3808.0,0.0,7.4,1.7,18.0,2.67
2017-04-06,30.50415824,79.48751263999998,india,Uttaranchal,Medium,1491.0,13.1,48.7,48.7,22.0,2.8
2018-08-30,30.27158781,79.44950952,india,Uttaranchal,Low,1712.0,19.7,3.8,3.8,15.0,3.01
2015-07-22,25.4538,93.9827,india,Manipur,High,1779.0,18.6,18.2,18.2,23.0,1.34
2008-06-25,11.41,76.69,india,Tamil Nadu,Medium,2222.0,15.8,1.2,1.2,4.0,2.95
2010-07-06,25.8877,94.7861,india,Nagaland,High,1160.0,22.3,8.2,8.2,22.0,2.94
2010-07-25,31.0931,77.1675,india,Himachal Pradesh,Medium,1921.0,20.3,13.5,13.5,10.0,2.37
2011-07-16,27.2743,92.9064,india,Arunachal Pradesh,High,695.0,22.2,23.6,23.6,17.0,1.13
2019-07-09,25.56728469,91.90642696,india,Meghalaya,Low,1530.0,20.4,9.2,9.2,24.0,2.05
2012-02-22,33.241,75.23399999999998,india,Jammu and Kashmir,Low,702.0,11.0,43.3,43.3,24.0,1.44
2016-09-05,26.092493,94.257523,india,Nagaland,Low,1353.0,20.8,10.9,10.9,14.0,3.0
2016-07-09,12.9368,77.6177,india,Karnataka,Medium,905.0,22.6,0.3,0.3,2.0,3.84
2011-08-30,17.4303,73.50969999999998,india,Maharashtra,Low,111.0,24.0,46.8,46.8,24.0,1.41
2017-08-28,25.55544,93.63981,india,Nagaland,Medium,729.0,24.9,8.2,8.2,10.0,3.87
2010-08-14,26.0814,94.803,india,Nagaland,Low,953.0,23.7,4.3,4.3,15.0,2.04
2017-02-15,25.51826286,91.9630294,india,Meghalaya,Low,1611.0,12.1,0.0,0.0,0.0,3.45
2009-11-20,23.0396,72.566,india,Gujarat,Medium,54.0,23.9,0.0,0.0,0.0,4.52
2014-02-12,31.8246,77.4702,india,Himachal Pradesh,Medium,3714.0,-14.2,0.0,0.0,0.0,1.88
2017-05-05,32.34193603,77.22157675000001,india,Himachal Pradesh,Low,3377.0,1.3,0.0,0.0,0.0,4.22
2014-09-22,26.1324,91.8342,india,Assam,Medium,71.0,25.0,55.8,55.8,24.0,1.07
2016-12-15,26.191688000000003,91.810079,india,Assam,Low,106.0,20.4,0.0,0.0,0.0,2.87
2013-08-09,25.318,94.0441,india,Manipur,Medium,1026.0,22.3,5.0,5.0,11.0,3.31
2010-08-21,31.5304,77.77549999999998,india,Himachal Pradesh,High,1230.0,23.3,14.4,14.4,16.0,2.02
2015-03-15,33.6846,74.2453,india,Jammu and Kashmir,High,1374.0,8.4,16.2,11.1,24.0,1.21
2012-09-16,33.303,77.8876,india,Jammu and Kashmir,High,4905.0,3.2,1.6,1.6,5.0,3.18
2017-07-11,27.583849,91.876945,india,Arunachal Pradesh,High,2746.0,14.3,7.3,7.3,17.0,2.12
2017-09-30,27.303999,92.407813,india,Arunachal Pradesh,High,2115.0,15.0,32.1,32.1,22.0,0.86
2015-06-13,25.463,92.2121,india,Meghalaya,Low,1372.0,19.8,53.9,53.9,24.0,1.72
2015-05-24,27.6163,88.6586,india,Sikkim,High,1875.0,14.7,3.8,3.8,12.0,3.31
2015-08-19,25.1416,92.3807,india,Meghalaya,High,172.0,24.3,66.6,66.6,24.0,0.57
2018-08-13,11.30665848,76.20771335,india,Kerala,High,24.0,24.2,21.6,21.6,24.0,2.39
2014-03-10,33.2359,75.24389999999998,india,Jammu and Kashmir,High,791.0,8.4,43.5,43.5,24.0,1.22
2010-08-06,23.7365,92.7146,india,Mizoram,Medium,1010.0,21.2,15.9,15.9,11.0,2.53
2013-10-16,30.5345,79.0853,india,Uttaranchal,Low,1409.0,17.2,0.0,0.0,0.0,2.85
2017-07-03,32.30628994,77.52161234,india,Himachal Pradesh,High,4885.0,-1.3,0.2,0.0,2.0,3.7
2015-07-31,25.0634,94.3415,india,Manipur,High,1742.0,16.4,44.3,44.3,24.0,0.97
2018-09-26,32.34525044,76.52057023,india,Himachal Pradesh,High,2198.0,13.7,1.6,1.6,5.0,3.99
2018-08-08,12.04592412,75.73268747,india,Kerala,Low,66.0,23.5,49.7,49.7,24.0,1.45
2013-11-13,8.1747,77.444,india,Tamil Nadu,Medium,14.0,25.5,3.1,3.1,6.0,3.2
2009-09-12,8.742,76.89019999999998,india,Kerala,Low,55.0,26.2,0.2,0.2,2.0,4.52
2010-10-09,25.4788,94.1399,india,Manipur,Medium,1660.0,17.2,17.1,17.1,16.0,1.52
2011-07-29,25.4192,94.108,india,Manipur,High,1400.0,21.1,14.0,14.0,10.0,3.15
2018-06-05,22.87370331,92.7581259,india,Mizoram,High,1017.0,21.4,21.5,21.5,16.0,2.48
2007-10-19,25.4379,94.1162,india,Manipur,Low,1518.0,16.9,7.4,7.4,9.0,2.38
2007-08-26,24.9667,93.55,india,Manipur,Low,585.0,22.2,91.2,91.2,21.0,0.68
2016-08-28,30.922325,78.68137899999998,india,Uttaranchal,Medium,2022.0,19.6,1.7,1.7,8.0,4.34
2010-10-21,34.0887,74.0227,india,Jammu and Kashmir,Medium,1415.0,16.4,0.2,0.2,2.0,2.76
2015-08-01,25.1122,94.3591,india,Manipur,Low,1822.0,18.0,8.4,8.4,17.0,2.11
2018-08-09,11.90505908,76.00043563,india,Kerala,Medium,797.0,20.7,9.7,9.7,24.0,2.17
2008-08-17,31.1,77.15999999999998,india,Himachal Pradesh,Low,1995.0,18.3,1.4,1.4,5.0,3.08
2017-06-24,26.66354481,94.62220277,india,Nagaland,Medium,340.0,26.9,16.6,16.6,16.0,3.07
2015-07-04,26.9282,88.45529999999998,india,West Bengal,Low,163.0,26.2,16.1,16.1,18.0,2.06
2008-04-05,33.9337,74.9985,india,Jammu and Kashmir,Low,1591.0,6.2,44.0,44.0,21.0,0.72
2020-08-16,11.86719598,75.6300566,india,Kerala,Low,29.0,25.1,11.6,11.6,24.0,2.27
2011-06-17,15.5931,73.81189999999998,india,Goa,Medium,49.0,25.1,36.3,36.3,24.0,2.11
2010-04-21,27.8965,96.1779,india,Arunachal Pradesh,Medium,202.0,21.4,53.6,53.6,24.0,1.01
2016-07-28,25.8702,94.7844,india,Nagaland,Medium,1129.0,21.9,14.8,14.8,18.0,3.61
2015-07-21,34.2689,75.1495,india,Jammu and Kashmir,Low,2206.0,19.5,8.4,8.4,13.0,3.27
2018-06-01,34.08327655,74.03228332,india,Jammu and Kashmir,Medium,1375.0,22.3,1.0,1.0,3.0,5.22
2013-07-27,31.8931,78.62999999999998,india,Himachal Pradesh,Medium,3637.0,12.2,2.5,2.5,7.0,4.39
2010-10-03,30.9141,76.818,india,Himachal Pradesh,Low,431.0,24.3,0.4,0.4,1.0,3.83
2018-08-09,12.41220889,75.73422934,india,Karnataka,High,1072.0,18.7,16.9,16.9,24.0,2.02
2015-08-18,32.0275,77.3446,india,Himachal Pradesh,Low,1774.0,19.4,2.0,2.0,7.0,4.1
2007-09-06,29.5833,80.2167,india,Uttaranchal,Medium,1578.0,20.0,19.4,19.4,16.0,2.79
2016-10-17,17.4655,78.4606,india,Telangana,Low,541.0,22.8,0.0,0.0,0.0,4.85
2012-08-17,10.0604,76.635,india,Kerala,High,22.0,22.9,39.8,39.8,24.0,0.56
2016-12-22,11.35008,76.791735,india,Tamil Nadu,Low,1762.0,17.9,0.0,0.0,0.0,3.97
2014-11-07,32.9411,75.0922,india,Jammu and Kashmir,Medium,696.0,16.4,10.4,10.4,9.0,1.5
2014-06-26,26.1844,91.7896,india,Assam,High,64.0,28.4,27.8,27.8,15.0,3.68
2009-08-20,24.9925,93.5,india,Manipur,Medium,1206.0,19.5,5.8,5.8,22.0,1.96
2010-05-11,25.3433,92.2897,india,Meghalaya,High,1204.0,20.8,16.6,16.6,24.0,3.18
2010-08-06,34.2116,77.35039999999998,india,Jammu and Kashmir,High,3340.0,17.5,9.6,9.6,19.0,3.27
2016-08-07,33.2483,75.21309999999998,india,Jammu and Kashmir,Low,702.0,25.7,28.7,28.7,16.0,1.54
2011-03-19,33.3390327,75.1916877,india,Jammu and Kashmir,Low,1209.0,11.4,38.1,38.1,20.0,2.21
2010-09-19,29.6131,79.494,india,Uttaranchal,Medium,1729.0,18.5,38.1,38.1,20.0,1.31
2012-09-03,19.0397,72.90699999999998,india,Maharashtra,Low,66.0,25.9,30.3,30.3,24.0,1.94
2018-08-08,12.80189359,75.59095835,india,Karnataka,Low,315.0,21.9,47.9,47.9,24.0,1.01
2012-01-12,33.2407,75.2373,india,Jammu and Kashmir,High,694.0,2.3,0.0,0.0,0.0,1.86
2017-07-03,26.1061808,91.85158907,india,Assam,Low,200.0,25.4,83.0,83.0,24.0,0.83
2015-04-07,34.2088,74.3279,india,Jammu and Kashmir,High,1586.0,7.0,2.8,2.8,14.0,1.42
2010-09-19,30.9544,77.50629999999998,india,Himachal Pradesh,High,2608.0,11.7,63.0,63.0,24.0,0.67
2018-09-02,31.107564080000003,77.21537741999998,india,Himachal Pradesh,High,2256.0,15.7,16.3,16.3,16.0,1.33
2017-07-10,26.14547804,91.79364785,india,Assam,Medium,73.0,25.8,27.3,27.3,24.0,1.2
2018-05-15,34.30436709,76.93328667999998,india,Jammu and Kashmir,Medium,3045.0,10.3,1.2,0.7,6.0,4.46
2010-08-11,31.958,77.1104,india,Himachal Pradesh,Medium,1227.0,22.9,16.9,16.9,23.0,1.7
2017-04-19,15.2875681,73.97726045,india,Goa,High,17.0,28.7,0.0,0.0,0.0,5.4
2016-05-18,24.5204,92.7264,india,Assam,Medium,40.0,25.5,28.0,28.0,19.0,2.58
2010-07-21,12.8277,75.0772,india,Karnataka,Medium,71.0,24.1,27.6,27.6,24.0,1.02
2017-07-10,26.2632687,94.81481951,india,Nagaland,Low,1300.0,20.5,25.3,25.3,24.0,1.25
2013-08-05,10.0539,76.8298,india,Kerala,Medium,439.0,20.6,141.7,141.7,24.0,1.35
2012-06-14,27.339,88.60649999999998,india,Sikkim,Medium,1487.0,20.0,20.3,20.3,20.0,3.08
2018-08-20,31.49579417,76.23393204,india,Himachal Pradesh,High,373.0,28.1,2.6,2.6,12.0,3.85
2015-08-08,32.9961,75.19939999999998,india,Jammu and Kashmir,High,854.0,24.2,3.1,3.1,12.0,1.64
2013-10-18,30.5345,79.0853,india,Uttaranchal,High,1409.0,16.8,0.6,0.6,1.0,3.05
2015-07-22,24.7979,92.9974,india,Assam,High,24.0,25.6,37.5,37.5,23.0,1.38
2018-05-20,23.79260297,91.53090192,india,Tripura,High,131.0,24.2,31.8,31.8,19.0,1.72
2011-08-13,25.7713,93.8067,india,Nagaland,High,235.0,25.5,10.0,10.0,14.0,2.06
2018-08-09,11.54868241,76.03927145999998,india,Kerala,Medium,765.0,20.3,54.3,54.3,24.0,1.97
2015-05-14,33.6303,74.4838,india,Jammu and Kashmir,High,2841.0,9.6,20.9,20.9,20.0,3.24
2018-08-08,32.55696156,76.12910569999998,india,Himachal Pradesh,High,1011.0,23.9,4.2,4.2,12.0,3.19
2014-05-04,11.3403,76.8267,india,Tamil Nadu,Low,1204.0,23.6,5.7,5.7,11.0,4.62
2010-08-14,26.222,94.9152,india,Nagaland,Medium,1734.0,19.4,37.5,37.5,24.0,1.63
2018-08-18,11.91014201,75.45875638999999,india,Kerala,Medium,34.0,25.0,40.5,40.5,24.0,3.18
2015-07-14,12.8747,74.95659999999998,india,Karnataka,Medium,12.0,25.8,16.1,16.1,23.0,2.63
2016-09-11,30.59661,79.569767,india,Uttaranchal,High,1736.0,19.5,6.8,6.8,22.0,2.88
2015-06-18,15.4465,73.927,india,Goa,High,2.0,25.3,77.4,77.4,24.0,1.17
2013-07-14,32.17,77.17879999999998,india,Himachal Pradesh,High,1647.0,21.5,11.9,11.9,19.0,3.68
2011-04-06,34.2101,74.34449999999998,india,Jammu and Kashmir,Low,1583.0,4.2,3.5,3.5,10.0,2.68
2017-04-08,33.12172879,75.40856188,india,Jammu and Kashmir,High,1129.0,12.8,3.8,3.8,11.0,3.89
2015-08-01,18.7687,73.3679,india,Maharashtra,Low,538.0,22.7,6.2,6.2,22.0,2.71
2013-06-12,32.5552,76.12489999999998,india,Himachal Pradesh,Medium,923.0,24.3,176.5,176.5,14.0,1.54
2013-08-11,26.7103,94.693,india,Nagaland,High,688.0,23.2,16.2,16.2,24.0,2.35
2011-03-22,28.0791,96.5242,india,Arunachal Pradesh,Low,554.0,17.1,7.0,7.0,12.0,2.34
2014-09-11,30.688,79.04779999999998,india,Uttaranchal,Low,2728.0,13.8,20.9,20.9,20.0,1.83
2016-07-13,26.3221,80.47029999999998,india,Uttar Pradesh,High,126.0,29.0,3.7,3.7,8.0,3.47
2017-06-12,25.11956675,94.36416626,india,Manipur,Medium,1848.0,18.1,17.9,17.9,22.0,1.71
2017-04-06,31.09793945,77.15163968,india,Himachal Pradesh,Medium,1949.0,11.9,15.7,15.7,15.0,3.24
2013-06-24,30.4542,78.39109999999998,india,Uttaranchal,Medium,1194.0,22.9,11.8,11.8,18.0,2.52
2017-04-22,33.18368391,75.80816901,india,Jammu and Kashmir,Low,1073.0,20.0,1.4,1.4,4.0,4.3
2018-09-11,9.94953321,77.04450095999998,india,Kerala,Low,824.0,22.0,2.9,2.9,12.0,4.07
2017-01-06,33.33819588,75.19229171,india,Jammu and Kashmir,Low,1185.0,6.6,32.9,0.7,19.0,0.54
2012-07-05,30.1281,78.3221,india,Uttaranchal,Low,428.0,26.9,8.3,8.3,11.0,2.46
2015-06-30,27.0875,88.6556,india,West Bengal,Medium,2185.0,17.5,18.7,18.7,24.0,2.16
2010-07-29,30.4054,79.3426,india,Uttaranchal,High,1027.0,24.5,4.3,4.3,15.0,4.09
2010-09-19,30.9013,79.5322,india,Uttaranchal,Low,5850.0,-3.4,40.9,0.3,24.0,1.53
2013-08-07,10.0606,76.6331,india,Kerala,Low,22.0,23.8,9.3,9.3,13.0,3.07
2018-10-31,25.80836408,93.79016194,india,Nagaland,Medium,196.0,23.0,0.0,0.0,0.0,2.88
2011-07-19,27.1032,93.6884,india,Arunachal Pradesh,High,149.0,25.4,31.8,31.8,17.0,1.38
2013-07-18,30.4043,79.33079999999998,india,Uttaranchal,High,980.0,24.3,3.8,3.8,13.0,3.36
2015-07-21,33.616,77.76519999999998,india,Jammu and Kashmir,Medium,4298.0,8.3,10.7,9.0,22.0,3.28
2022-08-29,9.81761111,76.79933332999998,india,Kerala,Medium,112.0,24.0,37.2,37.2,23.0,2.44
2015-07-22,25.3908,94.0926,india,Manipur,High,1314.0,20.2,21.8,21.8,24.0,1.34
2010-07-11,32.304,77.2106,india,Himachal Pradesh,Low,3083.0,10.3,4.4,4.4,12.0,3.86
2009-08-16,26.89962682,88.28650466,india,West Bengal,High,1569.0,19.5,165.3,165.3,24.0,1.16
2018-09-10,31.1026923,77.15932841,india,Himachal Pradesh,Medium,2109.0,17.2,4.4,4.4,6.0,2.71
2008-06-06,15.3925,73.8377,india,Goa,Low,45.0,25.4,38.2,38.2,24.0,2.48
2018-09-16,11.65193314,76.00514552,india,Kerala,Low,738.0,22.2,1.7,1.7,9.0,3.64
2015-08-01,23.899,94.1434,india,Manipur,Medium,269.0,23.9,14.9,14.9,18.0,1.82
2018-08-09,34.16098224,77.55448943,india,Jammu and Kashmir,Medium,3615.0,15.8,0.4,0.4,3.0,4.64
2009-11-08,10.3018,77.17109999999998,india,Kerala,Medium,1237.0,19.9,79.1,79.1,24.0,0.82
2017-06-25,25.83762589,93.94633448,india,Nagaland,High,403.0,26.2,10.0,10.0,13.0,3.12
2014-10-05,25.9702,91.8587,india,Meghalaya,High,299.0,25.7,0.0,0.0,0.0,4.22
2010-09-20,31.5699,78.2844,india,Himachal Pradesh,Low,2300.0,13.1,4.8,4.8,14.0,1.72
2013-07-07,31.703,76.936,india,Himachal Pradesh,Medium,760.0,24.5,7.1,7.1,19.0,1.7
2018-08-25,29.38720379,79.46145342,india,Uttaranchal,Low,1938.0,17.8,34.6,34.6,19.0,0.89
2010-06-08,19.1646,72.9325,india,Maharashtra,Low,30.0,28.8,1.3,1.3,6.0,4.08
2012-09-14,29.841,79.7758,india,Uttaranchal,Low,872.0,22.8,13.7,13.7,17.0,1.84
2008-06-29,26.89,88.28,india,West Bengal,Low,1504.0,19.6,5.6,5.6,16.0,1.62
2013-07-02,31.0722,77.14019999999998,india,Himachal Pradesh,Medium,1983.0,19.1,2.9,2.9,6.0,3.66
2007-08-02,26.8905,88.27889999999998,india,West Bengal,Low,1458.0,19.3,19.4,19.4,19.0,1.75
2013-05-11,23.7281,92.7175,india,Mizoram,Medium,1080.0,21.3,3.3,3.3,11.0,3.45
2014-09-22,26.1001,91.6849,india,Assam,Medium,84.0,24.9,66.3,66.3,24.0,1.02
2015-06-17,26.9974,88.43139999999998,india,West Bengal,High,249.0,25.6,22.3,22.3,20.0,3.84
2010-08-06,34.1619,77.5528,india,Jammu and Kashmir,Medium,3669.0,14.5,12.8,12.8,20.0,3.26
2011-02-13,33.3037,75.18269999999998,india,Jammu and Kashmir,High,1125.0,7.9,30.2,30.2,24.0,0.62
2011-08-11,32.737,74.876,india,Jammu and Kashmir,Medium,381.0,26.8,6.5,6.5,12.0,3.45
2010-08-18,30.0134,79.9261,india,Uttaranchal,Medium,1722.0,20.0,63.6,63.6,24.0,1.4
2018-09-14,27.49532869,88.5364844,india,Sikkim,Medium,1248.0,21.5,73.4,73.4,22.0,2.49
2014-08-08,32.2237,76.3369,india,Himachal Pradesh,High,1560.0,19.9,29.7,29.7,21.0,1.92
2013-07-12,29.3802,79.4633,india,Uttaranchal,High,1938.0,19.8,17.2,17.2,22.0,2.56
2015-07-24,30.4517,78.1443,india,Uttaranchal,Low,2319.0,16.6,10.6,10.6,17.0,3.1
2013-07-10,19.0222,72.86629999999998,india,Maharashtra,High,13.0,25.7,31.1,31.1,24.0,2.1
2017-06-10,23.73354779,92.74744512,india,Mizoram,High,876.0,23.8,9.0,9.0,12.0,4.12
2019-07-09,25.58822736,92.02269564,india,Meghalaya,High,1246.0,21.9,7.7,7.7,24.0,2.06
2007-06-25,15.8294,78.0501,india,Andhra Pradesh,High,288.0,27.0,2.0,2.0,6.0,4.2
2015-04-30,30.5568,79.5541,india,Uttaranchal,Low,1862.0,12.9,0.3,0.3,1.0,4.52
